96,723.467
128,709.945
160,680.062
192,344.896
224,533.287
256,537.498
288,486.661
320,463.386
352,482.318
384,476.374
416,496.083
448,510.515
480,513.665
512,472.401
544,520.493
576,530.524
608,527.688
640,555.725
672,610.053
704,605.651
736,635.741
768,621.915
800,628.098
832,633.196
864,625.004
896,643.662
928,615.122
960,592.140
992,603.482
1024,630.002
1056,569.545
1088,610.396
1120,611.736
1152,525.810
1184,524.167
1216,534.200
1248,530.370
1280,529.470
1312,530.104
1344,544.573
1376,527.715
1408,547.586
1440,594.034
1472,587.622
1504,579.891
1536,574.977
1568,537.329
1600,537.718
1632,561.877
1664,553.080
1696,557.374
1728,544.814
1760,568.559
1792,493.820
1824,480.137
1856,528.030
1888,487.661
1920,464.636
1952,455.982
1984,457.054
2016,457.820
2048,465.458
2080,470.821
2112,473.938
2144,454.788
2176,482.069
2208,482.524
2240,490.632
2272,517.378
2304,574.433
2336,423.993
2368,513.104
2400,499.092
2432,470.297
2464,480.705
2496,612.447
2528,606.775
2560,568.262
2592,600.827
2624,504.827
2656,590.078
2688,589.415
2720,477.296
2752,549.196
2784,600.382
2816,540.208
2848,543.041
2880,506.692
2912,556.647
2944,516.074
2976,552.507
3008,578.386
3040,522.208
3072,511.961
3104,587.554
3136,585.536
3168,587.197
3200,532.873
3232,592.047
3264,619.541
3296,563.845
3328,580.580
3360,593.459
3392,581.754
3424,501.096
3456,568.028
3488,512.301
3520,585.508
3552,506.134
3584,521.064
3616,580.208
3648,579.703
3680,567.629
3712,574.354
3744,575.472
3776,509.532
3808,552.493
3840,549.430
3872,550.795
3904,478.928
3936,559.209
3968,492.265
4000,505.919
4032,570.758
4064,577.137
4096,568.744
4128,557.266
4160,566.868
4192,565.346
4224,585.446
4256,591.069
4288,515.560
4320,579.583
4352,544.327
4384,559.251
4416,543.089
4448,549.986
4480,569.306
4512,538.060
4544,595.611
4576,582.876
4608,550.461
4640,541.156
4672,546.060
4704,586.657
4736,587.400
4768,539.024
4800,547.854
4832,564.427
4864,538.041
4896,547.007
4928,527.419
4960,512.522
4992,512.891
5024,511.361
5056,587.866
5088,540.063
5120,589.935
5152,583.907
5184,532.079
5216,544.332
5248,574.117
5280,584.091
5312,583.155
5344,544.187
5376,528.272
5408,532.300
5440,568.050
5472,586.110
5504,577.260
5536,577.267
5568,563.539
5600,526.619
5632,527.812
5664,519.321
5696,570.882
5728,556.575
5760,575.141
5792,541.221
5824,541.922
5856,533.346
5888,518.781
5920,526.709
5952,527.808
5984,529.763
6016,527.233
6048,525.481
6080,574.858
6112,576.198
6144,297.810
6176,511.080
6208,511.428
6240,483.598
6272,508.501
6304,508.380
6336,517.971
6368,516.869
6400,504.165
6432,524.551
6464,525.915
6496,538.393
6528,517.688
6560,544.626
6592,548.245
6624,530.156
6656,557.290
6688,583.392
6720,532.762
6752,549.268
6784,529.837
6816,592.945
6848,572.232
6880,566.410
6912,523.531
6944,524.084
6976,531.750
7008,551.318
7040,526.928
7072,594.489
7104,529.631
7136,581.402
7168,547.927
7200,572.908
7232,579.702
7264,580.726
7296,533.790
7328,535.807
7360,564.470
7392,539.236
7424,509.041
7456,569.852
7488,565.167
7520,574.323
7552,571.980
7584,569.164
7616,574.659
7648,552.096
7680,511.437
7712,548.192
7744,517.624
7776,565.995
7808,543.423
7840,517.555
7872,535.961
7904,495.046
7936,466.539
7968,507.483
8000,498.879
8032,487.887
8064,506.359
8096,525.434
8128,493.347
8160,532.996
8192,260.411
