96,593.609
128,635.149
160,582.574
192,591.373
224,599.099
256,542.628
288,616.513
320,621.427
352,302.931
384,309.773
416,343.024
448,522.862
480,529.985
512,539.642
544,539.397
576,538.940
608,559.150
640,530.254
672,552.872
704,569.017
736,616.968
768,583.984
800,582.976
832,555.854
864,604.182
896,565.977
928,350.364
960,528.990
992,564.587
1024,569.531
1056,363.148
1088,575.262
1120,583.947
1152,569.816
1184,385.908
1216,595.645
1248,588.782
1280,562.319
1312,576.064
1344,516.564
1376,556.579
1408,543.942
1440,535.767
1472,549.598
1504,540.229
1536,385.140
1568,520.087
1600,512.520
1632,525.658
1664,537.405
1696,564.418
1728,560.824
1760,566.756
1792,567.134
1824,606.052
1856,572.276
1888,570.268
1920,570.559
1952,571.165
1984,592.813
2016,562.582
2048,584.945
2080,575.243
2112,576.208
2144,571.919
2176,570.351
2208,541.920
2240,629.149
2272,546.369
2304,568.209
2336,498.315
2368,490.891
2400,498.582
2432,641.055
2464,498.647
2496,549.795
2528,554.913
2560,546.740
2592,562.440
2624,634.808
2656,571.385
2688,616.837
2720,532.906
2752,544.412
2784,620.493
2816,551.127
2848,583.837
2880,581.525
2912,591.091
2944,516.716
2976,589.829
3008,620.798
3040,578.500
3072,595.027
3104,609.715
3136,589.746
3168,580.432
3200,551.119
3232,522.866
3264,519.053
3296,565.855
3328,541.904
3360,504.034
3392,571.587
3424,479.957
3456,512.669
3488,600.369
3520,600.893
3552,588.617
3584,541.220
3616,530.068
3648,549.111
3680,591.422
3712,549.255
3744,590.532
3776,586.803
3808,597.773
3840,606.159
3872,620.701
3904,603.814
3936,609.933
3968,604.438
4000,558.938
4032,561.217
4064,566.179
4096,606.238
4128,587.694
4160,588.989
4192,583.523
4224,595.357
4256,593.495
4288,568.725
4320,568.028
4352,573.190
4384,532.502
4416,547.278
4448,461.233
4480,520.148
4512,505.520
4544,567.142
4576,582.619
4608,588.953
4640,602.325
4672,584.470
4704,584.178
4736,556.815
4768,585.237
4800,563.332
4832,585.343
4864,592.703
4896,594.794
4928,584.438
4960,586.400
4992,616.402
5024,585.310
5056,607.573
5088,605.588
5120,596.640
5152,587.123
5184,613.127
5216,617.011
5248,586.926
5280,616.138
5312,602.077
5344,597.936
5376,577.303
5408,592.771
5440,604.968
5472,604.650
5504,605.404
5536,606.638
5568,600.506
5600,565.772
5632,543.086
5664,554.230
5696,590.740
5728,595.439
5760,599.464
5792,610.740
5824,599.740
5856,589.771
5888,574.619
5920,551.345
5952,603.631
5984,596.870
6016,587.835
6048,594.971
6080,593.306
6112,567.910
6144,325.678
6176,585.721
6208,578.129
6240,558.670
6272,538.955
6304,550.501
6336,536.301
6368,531.025
6400,519.949
6432,592.089
6464,613.331
6496,584.702
6528,549.673
6560,591.747
6592,598.667
6624,582.490
6656,572.046
6688,593.828
6720,614.768
6752,588.191
6784,578.243
6816,607.685
6848,608.057
6880,578.879
6912,562.541
6944,581.798
6976,577.467
7008,593.421
7040,603.076
7072,567.334
7104,592.903
7136,595.948
7168,567.708
7200,551.748
7232,530.204
7264,586.435
7296,556.670
7328,548.888
7360,596.355
7392,596.122
7424,530.817
7456,577.234
7488,600.676
7520,587.883
7552,523.079
7584,589.001
7616,589.221
7648,586.849
7680,557.473
7712,521.236
7744,582.560
7776,566.884
7808,582.517
7840,582.544
7872,590.283
7904,585.812
7936,559.552
7968,587.733
8000,583.021
8032,578.219
8064,586.435
8096,578.473
8128,571.698
8160,575.649
8192,257.042
