96,702.964
128,294.286
160,303.223
192,318.364
224,582.947
256,594.338
288,596.208
320,601.365
352,651.010
384,616.220
416,597.622
448,587.654
480,538.077
512,489.935
544,514.739
576,521.444
608,513.479
640,416.315
672,479.304
704,473.947
736,491.455
768,491.372
800,487.132
832,653.917
864,565.947
896,561.277
928,582.173
960,587.771
992,599.101
1024,544.284
1056,611.604
1088,591.301
1120,599.910
1152,596.942
1184,565.326
1216,582.021
1248,601.545
1280,582.626
1312,596.972
1344,610.138
1376,497.261
1408,348.634
1440,476.014
1472,482.787
1504,532.259
1536,521.696
1568,548.531
1600,548.084
1632,607.196
1664,588.715
1696,573.468
1728,581.037
1760,586.974
1792,605.799
1824,498.722
1856,515.540
1888,558.260
1920,550.426
1952,490.919
1984,589.032
2016,583.506
2048,582.650
2080,590.611
2112,581.797
2144,593.922
2176,580.489
2208,579.441
2240,507.218
2272,561.285
2304,585.427
2336,581.105
2368,599.992
2400,582.698
2432,545.947
2464,490.430
2496,445.331
2528,603.358
2560,557.694
2592,616.126
2624,590.357
2656,557.190
2688,554.837
2720,626.191
2752,550.389
2784,539.700
2816,502.780
2848,537.611
2880,496.854
2912,524.861
2944,537.857
2976,539.351
3008,619.811
3040,617.136
3072,599.377
3104,616.546
3136,545.308
3168,603.064
3200,531.108
3232,536.622
3264,571.175
3296,575.744
3328,561.960
3360,455.834
3392,577.317
3424,534.537
3456,519.905
3488,592.843
3520,599.327
3552,560.749
3584,584.350
3616,534.045
3648,605.503
3680,602.274
3712,610.327
3744,588.364
3776,586.933
3808,565.124
3840,592.194
3872,607.599
3904,593.016
3936,543.893
3968,572.934
4000,544.160
4032,577.232
4064,541.543
4096,582.917
4128,602.153
4160,605.084
4192,604.188
4224,552.655
4256,595.470
4288,568.240
4320,560.094
4352,566.925
4384,591.245
4416,583.644
4448,614.022
4480,545.129
4512,621.766
4544,581.860
4576,592.215
4608,588.221
4640,565.542
4672,601.829
4704,554.153
4736,612.728
4768,620.141
4800,622.837
4832,560.299
4864,540.793
4896,557.352
4928,570.330
4960,568.444
4992,569.147
5024,533.758
5056,573.002
5088,577.594
5120,588.270
5152,600.148
5184,604.244
5216,567.197
5248,570.461
5280,574.210
5312,545.385
5344,540.887
5376,511.415
5408,583.523
5440,552.891
5472,604.569
5504,605.483
5536,597.346
5568,599.458
5600,585.235
5632,580.264
5664,608.860
5696,600.376
5728,602.210
5760,552.343
5792,596.360
5824,525.902
5856,531.826
5888,525.557
5920,540.165
5952,547.598
5984,536.615
6016,591.710
6048,589.431
6080,557.815
6112,559.042
6144,302.679
6176,506.547
6208,516.599
6240,573.026
6272,559.079
6304,580.258
6336,591.763
6368,577.363
6400,543.149
6432,569.086
6464,551.520
6496,612.405
6528,531.964
6560,559.148
6592,559.719
6624,574.084
6656,563.332
6688,604.840
6720,602.229
6752,611.589
6784,612.968
6816,612.422
6848,559.053
6880,557.265
6912,540.309
6944,542.462
6976,554.005
7008,518.607
7040,603.011
7072,536.380
7104,563.257
7136,563.815
7168,501.880
7200,598.236
7232,593.483
7264,575.363
7296,533.656
7328,530.013
7360,581.040
7392,589.707
7424,522.158
7456,586.580
7488,596.708
7520,558.116
7552,528.018
7584,562.447
7616,587.046
7648,596.807
7680,534.168
7712,575.889
7744,528.062
7776,548.738
7808,573.396
7840,570.548
7872,576.084
7904,580.511
7936,539.532
7968,562.862
8000,588.218
8032,588.231
8064,538.142
8096,558.450
8128,561.915
8160,563.455
8192,254.543
