96,725.216
128,629.323
160,707.916
192,524.767
224,654.029
256,596.424
288,642.719
320,632.654
352,325.583
384,557.692
416,598.807
448,558.553
480,617.999
512,582.175
544,644.223
576,625.530
608,614.061
640,582.706
672,602.511
704,605.614
736,553.633
768,568.263
800,555.023
832,547.380
864,498.892
896,528.991
928,537.756
960,550.536
992,564.451
1024,554.019
1056,537.077
1088,541.651
1120,536.247
1152,559.699
1184,527.139
1216,571.853
1248,541.848
1280,558.853
1312,602.736
1344,575.712
1376,541.077
1408,525.291
1440,603.136
1472,586.806
1504,623.439
1536,592.276
1568,607.084
1600,600.295
1632,578.604
1664,651.842
1696,616.068
1728,617.882
1760,523.821
1792,569.390
1824,546.146
1856,437.905
1888,432.307
1920,410.999
1952,405.587
1984,410.943
2016,408.746
2048,496.737
2080,511.213
2112,499.673
2144,527.213
2176,425.581
2208,419.615
2240,641.531
2272,593.884
2304,593.401
2336,593.703
2368,565.170
2400,604.011
2432,523.460
2464,628.063
2496,624.506
2528,644.540
2560,542.568
2592,511.698
2624,607.016
2656,647.289
2688,609.549
2720,612.193
2752,632.000
2784,602.823
2816,596.012
2848,615.108
2880,564.244
2912,600.930
2944,559.038
2976,561.070
3008,625.344
3040,636.870
3072,603.523
3104,639.152
3136,598.221
3168,594.271
3200,606.487
3232,595.887
3264,583.236
3296,604.608
3328,483.702
3360,485.957
3392,485.319
3424,481.580
3456,614.282
3488,596.288
3520,602.642
3552,576.453
3584,580.079
3616,620.457
3648,527.260
3680,593.706
3712,582.157
3744,581.134
3776,563.987
3808,586.559
3840,585.755
3872,539.150
3904,548.646
3936,550.377
3968,555.059
4000,557.944
4032,571.329
4064,573.943
4096,566.393
4128,570.634
4160,567.971
4192,595.396
4224,597.461
4256,528.217
4288,556.854
4320,619.171
4352,549.921
4384,620.739
4416,558.341
4448,506.247
4480,616.672
4512,501.652
4544,591.112
4576,603.483
4608,538.397
4640,599.034
4672,580.995
4704,589.686
4736,533.132
4768,565.824
4800,491.628
4832,572.210
4864,583.635
4896,549.748
4928,606.551
4960,546.402
4992,597.817
5024,603.933
5056,593.231
5088,616.919
5120,596.252
5152,602.952
5184,626.211
5216,615.019
5248,567.266
5280,617.167
5312,614.762
5344,604.179
5376,542.249
5408,549.468
5440,590.504
5472,613.168
5504,536.890
5536,568.991
5568,535.045
5600,522.266
5632,550.577
5664,464.925
5696,516.758
5728,564.214
5760,553.690
5792,555.651
5824,556.095
5856,564.739
5888,557.658
5920,573.207
5952,521.555
5984,566.281
6016,557.772
6048,555.292
6080,558.875
6112,567.450
6144,300.778
6176,509.185
6208,508.726
6240,514.741
6272,522.617
6304,538.101
6336,570.211
6368,579.201
6400,566.241
6432,551.857
6464,545.226
6496,576.642
6528,605.673
6560,590.286
6592,596.319
6624,585.175
6656,514.761
6688,550.176
6720,550.048
6752,540.703
6784,591.299
6816,589.395
6848,595.718
6880,592.124
6912,553.550
6944,611.678
6976,605.602
7008,612.159
7040,596.653
7072,605.873
7104,552.902
7136,594.927
7168,582.629
7200,582.123
7232,598.471
7264,601.745
7296,587.913
7328,598.555
7360,583.657
7392,583.729
7424,590.337
7456,604.992
7488,570.412
7520,593.984
7552,592.749
7584,600.655
7616,599.493
7648,589.953
7680,585.598
7712,543.128
7744,548.670
7776,580.222
7808,572.781
7840,535.192
7872,578.292
7904,573.252
7936,502.048
7968,532.865
8000,532.491
8032,578.346
8064,578.432
8096,539.370
8128,569.962
8160,524.025
8192,246.060
